站点,日期,时间,纬度,经度,风向,风速,浪高,周期,修正风向,修正风速,修正浪高,修正周期,1小时前修正风向,1小时前修正风速,1小时前修正浪高,1小时前修正周期,2小时前修正风向,2小时前修正风速,2小时前修正浪高,2小时前修正周期
NJI,15,7,27.5N,121.1E,327,4.2,0.8,6.4,327,4.2,0.8,6.4,338,7.9,0.9,6.6,315,5.8,0.9,6.1
NJI,15,8,27.5N,121.1E,309,4.5,0.7,6.7,309,4.5,0.7,6.7,327,4.2,0.8,6.4,338,7.9,0.9,6.6
NJI,15,9,27.5N,121.1E,296,3.8,0.7,6.9,296,3.8,0.7,6.9,309,4.5,0.7,6.7,327,4.2,0.8,6.4
NJI,15,10,27.5N,121.1E,301,3.6,0.7,7.1,301,3.6,0.7,7.1,296,3.8,0.7,6.9,309,4.5,0.7,6.7
NJI,15,11,27.5N,121.1E,351,2.5,0.6,7,351,2.5,0.6,7,301,3.6,0.7,7.1,296,3.8,0.7,6.9
NJI,15,12,27.5N,121.1E,76,1,0.7,6.9,76,1,0.7,6.9,351,2.5,0.6,7,301,3.6,0.7,7.1
NJI,15,13,27.5N,121.1E,162,2,0.7,7,162,2,0.7,7,76,1,0.7,6.9,351,2.5,0.6,7
NJI,15,14,27.5N,121.1E,178,2.9,0.6,6.8,178,2.9,0.6,6.8,162,2,0.7,7,76,1,0.7,6.9
NJI,15,15,27.5N,121.1E,190,3.5,0.7,6.5,190,3.5,0.7,6.5,178,2.9,0.6,6.8,162,2,0.7,7
NJI,15,16,27.5N,121.1E,186,4,0.7,6,186,4,0.7,6,190,3.5,0.7,6.5,178,2.9,0.6,6.8
NJI,15,17,27.5N,121.1E,194,3.8,0.7,6.3,194,3.8,0.7,6.3,186,4,0.7,6,190,3.5,0.7,6.5
NJI,15,18,27.5N,121.1E,184,3,0.6,6.3,184,3,0.6,6.3,194,3.8,0.7,6.3,186,4,0.7,6
NJI,15,19,27.5N,121.1E,189,2.1,0.7,6.4,189,2.1,0.7,6.4,184,3,0.6,6.3,194,3.8,0.7,6.3
NJI,15,20,27.5N,121.1E,130,2.4,0.6,6.6,130,2.4,0.6,6.6,189,2.1,0.7,6.4,184,3,0.6,6.3
NJI,15,21,27.5N,121.1E,76,4.2,0.6,6.8,76,4.2,0.6,6.8,130,2.4,0.6,6.6,189,2.1,0.7,6.4
NJI,15,22,27.5N,121.1E,120,3.5,0.6,7.1,120,3.5,0.6,7.1,76,4.2,0.6,6.8,130,2.4,0.6,6.6
NJI,15,23,27.5N,121.1E,140,3.7,0.6,6.8,140,3.7,0.6,6.8,120,3.5,0.6,7.1,76,4.2,0.6,6.8
NJI,16,0,27.5N,121.1E,187,3.1,0.6,7.3,187,3.1,0.6,7.3,140,3.7,0.6,6.8,120,3.5,0.6,7.1
NJI,16,1,27.5N,121.1E,192,2.7,0.6,7.1,192,2.7,0.6,7.1,187,3.1,0.6,7.3,140,3.7,0.6,6.8
NJI,16,2,27.5N,121.1E,192,2.7,0.7,6.9,192,2.7,0.7,6.9,192,2.7,0.6,7.1,187,3.1,0.6,7.3
NJI,16,3,27.5N,121.1E,198,2.6,0.7,6.9,198,2.6,0.7,6.9,192,2.7,0.7,6.9,192,2.7,0.6,7.1
NJI,16,4,27.5N,121.1E,187,2.1,0.7,7.1,187,2.1,0.7,7.1,198,2.6,0.7,6.9,192,2.7,0.7,6.9
NJI,16,5,27.5N,121.1E,194,2,0.8,7.1,194,2,0.8,7.1,187,2.1,0.7,7.1,198,2.6,0.7,6.9
NJI,16,6,27.5N,121.1E,181,2.4,0.8,6.9,181,2.4,0.8,6.9,194,2,0.8,7.1,187,2.1,0.7,7.1
NJI,16,7,27.5N,121.1E,183,2.3,0.7,7.2,183,2.3,0.7,7.2,181,2.4,0.8,6.9,194,2,0.8,7.1
NJI,16,8,27.5N,121.1E,175,2,0.8,7.5,175,2,0.8,7.5,183,2.3,0.7,7.2,181,2.4,0.8,6.9
NJI,16,9,27.5N,121.1E,172,1.6,0.7,7.6,172,1.6,0.7,7.6,175,2,0.8,7.5,183,2.3,0.7,7.2
NJI,16,10,27.5N,121.1E,174,2,0.7,7.8,174,2,0.7,7.8,172,1.6,0.7,7.6,175,2,0.8,7.5
NJI,16,11,27.5N,121.1E,185,1.9,0.6,7.6,185,1.9,0.6,7.6,174,2,0.7,7.8,172,1.6,0.7,7.6
NJI,16,12,27.5N,121.1E,175,3,0.6,7.9,175,3,0.6,7.9,185,1.9,0.6,7.6,174,2,0.7,7.8
NJI,16,13,27.5N,121.1E,189,1.4,0.6,8.1,189,1.4,0.6,8.1,175,3,0.6,7.9,185,1.9,0.6,7.6
NJI,16,14,27.5N,121.1E,53,1.7,0.5,7.7,53,1.7,0.5,7.7,189,1.4,0.6,8.1,175,3,0.6,7.9
NJI,16,15,27.5N,121.1E,65,1.9,0.6,7.4,65,1.9,0.6,7.4,53,1.7,0.5,7.7,189,1.4,0.6,8.1
NJI,16,16,27.5N,121.1E,42,1.5,0.6,7.4,42,1.5,0.6,7.4,65,1.9,0.6,7.4,53,1.7,0.5,7.7
NJI,16,17,27.5N,121.1E,47,1.5,0.7,7.2,47,1.5,0.7,7.2,42,1.5,0.6,7.4,65,1.9,0.6,7.4
NJI,16,18,27.5N,121.1E,38,1.7,0.6,6.6,38,1.7,0.6,6.6,47,1.5,0.7,7.2,42,1.5,0.6,7.4
NJI,16,19,27.5N,121.1E,144,1.6,0.6,6.6,144,1.6,0.6,6.6,38,1.7,0.6,6.6,47,1.5,0.7,7.2
NJI,16,20,27.5N,121.1E,185,1.4,0.7,6.8,185,1.4,0.7,6.8,144,1.6,0.6,6.6,38,1.7,0.6,6.6
NJI,16,21,27.5N,121.1E,140,1.5,0.6,6.7,140,1.5,0.6,6.7,185,1.4,0.7,6.8,144,1.6,0.6,6.6
NJI,16,22,27.5N,121.1E,70,2.5,0.7,6.8,70,2.5,0.7,6.8,140,1.5,0.6,6.7,185,1.4,0.7,6.8
NJI,16,23,27.5N,121.1E,93,2.9,0.6,6.8,93,2.9,0.6,6.8,70,2.5,0.7,6.8,140,1.5,0.6,6.7
NJI,17,0,27.5N,121.1E,69,2.1,0.7,6.8,69,2.1,0.7,6.8,93,2.9,0.6,6.8,70,2.5,0.7,6.8
NJI,17,1,27.5N,121.1E,85,3.6,0.7,6.2,85,3.6,0.7,6.2,69,2.1,0.7,6.8,93,2.9,0.6,6.8
NJI,17,2,27.5N,121.1E,67,4,0.6,6.2,67,4,0.6,6.2,85,3.6,0.7,6.2,69,2.1,0.7,6.8
NJI,17,3,27.5N,121.1E,45,3.7,0.7,5.7,45,3.7,0.7,5.7,67,4,0.6,6.2,85,3.6,0.7,6.2
NJI,17,4,27.5N,121.1E,27,4.4,0.7,5.5,27,4.4,0.7,5.5,45,3.7,0.7,5.7,67,4,0.6,6.2
NJI,17,5,27.5N,121.1E,9,4.2,0.7,5,9,4.2,0.7,5,27,4.4,0.7,5.5,45,3.7,0.7,5.7
NJI,17,6,27.5N,121.1E,11,4.1,0.7,5.4,11,4.1,0.7,5.4,9,4.2,0.7,5,27,4.4,0.7,5.5
NJI,17,7,27.5N,121.1E,17,4.5,0.7,5.6,17,4.5,0.7,5.6,11,4.1,0.7,5.4,9,4.2,0.7,5
NJI,17,8,27.5N,121.1E,16,3.5,0.7,5.5,16,3.5,0.7,5.5,17,4.5,0.7,5.6,11,4.1,0.7,5.4
NJI,17,9,27.5N,121.1E,20,4.5,0.7,5.2,20,4.5,0.7,5.2,16,3.5,0.7,5.5,17,4.5,0.7,5.6
NJI,17,10,27.5N,121.1E,25,7.4,0.7,5.5,25,7.4,0.7,5.5,20,4.5,0.7,5.2,16,3.5,0.7,5.5
NJI,17,11,27.5N,121.1E,45,5.9,0.8,5.4,45,5.9,0.8,5.4,25,7.4,0.7,5.5,20,4.5,0.7,5.2
NJI,17,12,27.5N,121.1E,35,5.4,0.7,5.6,35,5.4,0.7,5.6,45,5.9,0.8,5.4,25,7.4,0.7,5.5
NJI,17,13,27.5N,121.1E,51,5.2,0.7,5.5,51,5.2,0.7,5.5,35,5.4,0.7,5.6,45,5.9,0.8,5.4
NJI,17,14,27.5N,121.1E,72,5,0.7,5.5,72,5,0.7,5.5,51,5.2,0.7,5.5,35,5.4,0.7,5.6
NJI,17,15,27.5N,121.1E,64,6.1,0.7,5.4,64,6.1,0.7,5.4,72,5,0.7,5.5,51,5.2,0.7,5.5
NJI,17,16,27.5N,121.1E,59,5.3,0.7,5,59,5.3,0.7,5,64,6.1,0.7,5.4,72,5,0.7,5.5
NJI,17,17,27.5N,121.1E,60,4.8,0.8,4.8,60,4.8,0.8,4.8,59,5.3,0.7,5,64,6.1,0.7,5.4
NJI,17,18,27.5N,121.1E,97,6.1,0.8,4.8,97,6.1,0.8,4.8,60,4.8,0.8,4.8,59,5.3,0.7,5
NJI,17,19,27.5N,121.1E,108,6.5,0.7,4.8,108,6.5,0.7,4.8,97,6.1,0.8,4.8,60,4.8,0.8,4.8
NJI,17,20,27.5N,121.1E,94,3,0.8,4.8,94,3,0.8,4.8,108,6.5,0.7,4.8,97,6.1,0.8,4.8
NJI,17,21,27.5N,121.1E,61,3.3,0.8,5,61,3.3,0.8,5,94,3,0.8,4.8,108,6.5,0.7,4.8
NJI,17,22,27.5N,121.1E,43,3.7,0.8,5.2,43,3.7,0.8,5.2,61,3.3,0.8,5,94,3,0.8,4.8
NJI,17,23,27.5N,121.1E,79,3.7,0.8,5.3,79,3.7,0.8,5.3,43,3.7,0.8,5.2,61,3.3,0.8,5
NJI,18,0,27.5N,121.1E,75,2.9,0.8,5.6,75,2.9,0.8,5.6,79,3.7,0.8,5.3,43,3.7,0.8,5.2
NJI,18,1,27.5N,121.1E,102,3.5,0.7,5.5,102,3.5,0.7,5.5,75,2.9,0.8,5.6,79,3.7,0.8,5.3
NJI,18,2,27.5N,121.1E,135,3.5,0.8,5.5,135,3.5,0.8,5.5,102,3.5,0.7,5.5,75,2.9,0.8,5.6
NJI,18,3,27.5N,121.1E,146,3.5,0.9,5.7,146,3.5,0.9,5.7,135,3.5,0.8,5.5,102,3.5,0.7,5.5
NJI,18,4,27.5N,121.1E,145,3.4,0.7,5.5,145,3.4,0.7,5.5,146,3.5,0.9,5.7,135,3.5,0.8,5.5
NJI,18,5,27.5N,121.1E,168,3.1,0.8,5.2,168,3.1,0.8,5.2,145,3.4,0.7,5.5,146,3.5,0.9,5.7
NJI,18,6,27.5N,121.1E,158,4.4,0.9,5.3,158,4.4,0.9,5.3,168,3.1,0.8,5.2,145,3.4,0.7,5.5
NJI,18,7,27.5N,121.1E,161,4,0.9,5.4,161,4,0.9,5.4,158,4.4,0.9,5.3,168,3.1,0.8,5.2
NJI,18,8,27.5N,121.1E,206,1.6,0.9,5.5,206,1.6,0.9,5.5,161,4,0.9,5.4,158,4.4,0.9,5.3
NJI,18,9,27.5N,121.1E,192,1.2,0.8,5.5,192,1.2,0.8,5.5,206,1.6,0.9,5.5,161,4,0.9,5.4
NJI,18,10,27.5N,121.1E,194,2.6,0.7,5.8,194,2.6,0.7,5.8,192,1.2,0.8,5.5,206,1.6,0.9,5.5
NJI,18,11,27.5N,121.1E,182,4.8,0.7,5.9,182,4.8,0.7,5.9,194,2.6,0.7,5.8,192,1.2,0.8,5.5
NJI,18,12,27.5N,121.1E,194,4.4,0.6,6.1,194,4.4,0.6,6.1,182,4.8,0.7,5.9,194,2.6,0.7,5.8
NJI,18,13,27.5N,121.1E,198,4.4,0.7,6.4,198,4.4,0.7,6.4,194,4.4,0.6,6.1,182,4.8,0.7,5.9
NJI,18,14,27.5N,121.1E,194,4.9,0.9,6.1,194,4.9,0.9,6.1,198,4.4,0.7,6.4,194,4.4,0.6,6.1
NJI,18,15,27.5N,121.1E,193,6.1,0.9,5.8,193,6.1,0.9,5.8,194,4.9,0.9,6.1,198,4.4,0.7,6.4
NJI,18,16,27.5N,121.1E,197,6.2,0.9,5.6,197,6.2,0.9,5.6,193,6.1,0.9,5.8,194,4.9,0.9,6.1
NJI,18,17,27.5N,121.1E,199,5.5,0.8,5.7,199,5.5,0.8,5.7,197,6.2,0.9,5.6,193,6.1,0.9,5.8
NJI,18,18,27.5N,121.1E,196,6,0.8,5.7,196,6,0.8,5.7,199,5.5,0.8,5.7,197,6.2,0.9,5.6
NJI,18,19,27.5N,121.1E,201,7,0.8,4.9,201,7,0.8,4.9,196,6,0.8,5.7,199,5.5,0.8,5.7
NJI,18,20,27.5N,121.1E,202,5.8,0.8,4.8,202,5.8,0.8,4.8,201,7,0.8,4.9,196,6,0.8,5.7
NJI,18,21,27.5N,121.1E,207,7.1,0.9,4.8,207,7.1,0.9,4.8,202,5.8,0.8,4.8,201,7,0.8,4.9
NJI,18,22,27.5N,121.1E,214,7.5,0.9,4.8,214,7.5,0.9,4.8,207,7.1,0.9,4.8,202,5.8,0.8,4.8
NJI,18,23,27.5N,121.1E,212,8.1,1.1,4.9,212,8.1,1.1,4.9,214,7.5,0.9,4.8,207,7.1,0.9,4.8
NJI,19,0,27.5N,121.1E,218,7.7,1.2,5.4,218,7.7,1.2,5.4,212,8.1,1.1,4.9,214,7.5,0.9,4.8
NJI,19,1,27.5N,121.1E,212,9.7,1.2,5.1,212,9.7,1.2,5.1,218,7.7,1.2,5.4,212,8.1,1.1,4.9
NJI,19,2,27.5N,121.1E,217,9.6,1.2,5.2,217,9.6,1.2,5.2,212,9.7,1.2,5.1,218,7.7,1.2,5.4
NJI,19,3,27.5N,121.1E,221,9.6,1.2,5.2,221,9.6,1.2,5.2,217,9.6,1.2,5.2,212,9.7,1.2,5.1
NJI,19,4,27.5N,121.1E,218,8.9,1,4.9,218,8.9,1,4.9,221,9.6,1.2,5.2,217,9.6,1.2,5.2
NJI,19,5,27.5N,121.1E,219,9.8,1.1,4.6,219,9.8,1.1,4.6,218,8.9,1,4.9,221,9.6,1.2,5.2
NJI,19,6,27.5N,121.1E,220,8.1,1.3,4.9,220,8.1,1.3,4.9,219,9.8,1.1,4.6,218,8.9,1,4.9
NJI,19,7,27.5N,121.1E,213,8.9,1.3,4.8,213,8.9,1.3,4.8,220,8.1,1.3,4.9,219,9.8,1.1,4.6
NJI,19,8,27.5N,121.1E,219,9.2,1.2,4.9,219,9.2,1.2,4.9,213,8.9,1.3,4.8,220,8.1,1.3,4.9
NJI,19,9,27.5N,121.1E,220,9.2,1.3,5,220,9.2,1.3,5,219,9.2,1.2,4.9,213,8.9,1.3,4.8
NJI,19,10,27.5N,121.1E,217,8.3,1.3,5.2,217,8.3,1.3,5.2,220,9.2,1.3,5,219,9.2,1.2,4.9
NJI,19,11,27.5N,121.1E,220,8.9,1.2,5.1,220,8.9,1.2,5.1,217,8.3,1.3,5.2,220,9.2,1.3,5
NJI,19,12,27.5N,121.1E,213,9.4,1.2,5,213,9.4,1.2,5,220,8.9,1.2,5.1,217,8.3,1.3,5.2
NJI,19,13,27.5N,121.1E,218,8.8,1.3,5.5,218,8.8,1.3,5.5,213,9.4,1.2,5,220,8.9,1.2,5.1
NJI,19,14,27.5N,121.1E,219,8.7,1.1,5.4,219,8.7,1.1,5.4,218,8.8,1.3,5.5,213,9.4,1.2,5
NJI,19,15,27.5N,121.1E,218,9,1,5.1,218,9,1,5.1,219,8.7,1.1,5.4,218,8.8,1.3,5.5
NJI,19,16,27.5N,121.1E,211,6.4,1,4.9,211,6.4,1,4.9,218,9,1,5.1,219,8.7,1.1,5.4
NJI,19,17,27.5N,121.1E,210,6.7,1.1,5.4,210,6.7,1.1,5.4,211,6.4,1,4.9,218,9,1,5.1
NJI,19,18,27.5N,121.1E,211,4.4,1,5,211,4.4,1,5,210,6.7,1.1,5.4,211,6.4,1,4.9
NJI,19,19,27.5N,121.1E,240,5.4,1.1,5.5,240,5.4,1.1,5.5,211,4.4,1,5,210,6.7,1.1,5.4
NJI,19,20,27.5N,121.1E,5,6.6,1.2,5.6,5,6.6,1.2,5.6,240,5.4,1.1,5.5,211,4.4,1,5
NJI,19,21,27.5N,121.1E,36,4.2,1.3,5.7,36,4.2,1.3,5.7,5,6.6,1.2,5.6,240,5.4,1.1,5.5
NJI,19,22,27.5N,121.1E,24,2.7,1.2,5.7,24,2.7,1.2,5.7,36,4.2,1.3,5.7,5,6.6,1.2,5.6
NJI,19,23,27.5N,121.1E,25,7.4,1.1,5.6,25,7.4,1.1,5.6,24,2.7,1.2,5.7,36,4.2,1.3,5.7
NJI,20,0,27.5N,121.1E,32,7.2,1.1,5.9,32,7.2,1.1,5.9,25,7.4,1.1,5.6,24,2.7,1.2,5.7
NJI,20,1,27.5N,121.1E,31,8.7,1.1,5.9,31,8.7,1.1,5.9,32,7.2,1.1,5.9,25,7.4,1.1,5.6
NJI,20,2,27.5N,121.1E,33,7.1,1,6,33,7.1,1,6,31,8.7,1.1,5.9,32,7.2,1.1,5.9
NJI,20,3,27.5N,121.1E,38,6.2,0.9,5.4,38,6.2,0.9,5.4,33,7.1,1,6,31,8.7,1.1,5.9
NJI,20,4,27.5N,121.1E,48,4.6,0.9,5.5,48,4.6,0.9,5.5,38,6.2,0.9,5.4,33,7.1,1,6
NJI,20,5,27.5N,121.1E,28,7.2,0.8,5.1,28,7.2,0.8,5.1,48,4.6,0.9,5.5,38,6.2,0.9,5.4
NJI,20,6,27.5N,121.1E,29,8,0.9,5.3,29,8,0.9,5.3,28,7.2,0.8,5.1,48,4.6,0.9,5.5
NJI,20,7,27.5N,121.1E,25,7.7,0.9,5.2,25,7.7,0.9,5.2,29,8,0.9,5.3,28,7.2,0.8,5.1
NJI,20,8,27.5N,121.1E,27,8.3,0.9,5.5,27,8.3,0.9,5.5,25,7.7,0.9,5.2,29,8,0.9,5.3
NJI,20,9,27.5N,121.1E,25,6.7,0.8,5.3,25,6.7,0.8,5.3,27,8.3,0.9,5.5,25,7.7,0.9,5.2
NJI,20,10,27.5N,121.1E,29,5.5,0.8,5.4,29,5.5,0.8,5.4,25,6.7,0.8,5.3,27,8.3,0.9,5.5
NJI,20,11,27.5N,121.1E,8,6.1,0.8,5.3,8,6.1,0.8,5.3,29,5.5,0.8,5.4,25,6.7,0.8,5.3
NJI,20,12,27.5N,121.1E,10,7.1,0.8,5.5,10,7.1,0.8,5.5,8,6.1,0.8,5.3,29,5.5,0.8,5.4
NJI,20,13,27.5N,121.1E,20,6.4,0.7,5.6,20,6.4,0.7,5.6,10,7.1,0.8,5.5,8,6.1,0.8,5.3
NJI,20,14,27.5N,121.1E,27,6.3,0.7,5.5,27,6.3,0.7,5.5,20,6.4,0.7,5.6,10,7.1,0.8,5.5
NJI,20,15,27.5N,121.1E,26,5.8,0.7,5.5,26,5.8,0.7,5.5,27,6.3,0.7,5.5,20,6.4,0.7,5.6
NJI,20,16,27.5N,121.1E,28,5.6,0.6,5.3,28,5.6,0.6,5.3,26,5.8,0.7,5.5,27,6.3,0.7,5.5
NJI,20,17,27.5N,121.1E,27,5,0.6,5.4,27,5,0.6,5.4,28,5.6,0.6,5.3,26,5.8,0.7,5.5
NJI,20,18,27.5N,121.1E,42,4.4,0.7,5.3,42,4.4,0.7,5.3,27,5,0.6,5.4,28,5.6,0.6,5.3
NJI,20,19,27.5N,121.1E,43,3,0.7,5.3,43,3,0.7,5.3,42,4.4,0.7,5.3,27,5,0.6,5.4
NJI,20,20,27.5N,121.1E,18,4,0.7,5,18,4,0.7,5,43,3,0.7,5.3,42,4.4,0.7,5.3
NJI,20,21,27.5N,121.1E,43,4.5,0.8,5.3,43,4.5,0.8,5.3,18,4,0.7,5,43,3,0.7,5.3
NJI,20,22,27.5N,121.1E,26,5.3,0.7,5.3,26,5.3,0.7,5.3,43,4.5,0.8,5.3,18,4,0.7,5
NJI,20,23,27.5N,121.1E,25,5.4,0.7,5.5,25,5.4,0.7,5.5,26,5.3,0.7,5.3,43,4.5,0.8,5.3
NJI,21,0,27.5N,121.1E,34,5,0.7,5.6,34,5,0.7,5.6,25,5.4,0.7,5.5,26,5.3,0.7,5.3
NJI,21,1,27.5N,121.1E,44,4.2,0.8,5.5,44,4.2,0.8,5.5,34,5,0.7,5.6,25,5.4,0.7,5.5
NJI,21,2,27.5N,121.1E,55,3.5,0.8,6,55,3.5,0.8,6,44,4.2,0.8,5.5,34,5,0.7,5.6
NJI,21,3,27.5N,121.1E,39,3.1,0.8,5.8,39,3.1,0.8,5.8,55,3.5,0.8,6,44,4.2,0.8,5.5
NJI,21,4,27.5N,121.1E,31,1.9,0.8,5.9,31,1.9,0.8,5.9,39,3.1,0.8,5.8,55,3.5,0.8,6
NJI,21,5,27.5N,121.1E,18,1.7,0.8,5.8,18,1.7,0.8,5.8,31,1.9,0.8,5.9,39,3.1,0.8,5.8
NJI,21,6,27.5N,121.1E,309,0.8,0.9,5.8,309,0.8,0.9,5.8,18,1.7,0.8,5.8,31,1.9,0.8,5.9
NJI,21,7,27.5N,121.1E,268,1.1,0.8,5.8,268,1.1,0.8,5.8,309,0.8,0.9,5.8,18,1.7,0.8,5.8
NJI,21,8,27.5N,121.1E,216,1.5,0.8,5.5,216,1.5,0.8,5.5,268,1.1,0.8,5.8,309,0.8,0.9,5.8
NJI,21,9,27.5N,121.1E,218,2.8,0.8,5.5,218,2.8,0.8,5.5,216,1.5,0.8,5.5,268,1.1,0.8,5.8
NJI,21,10,27.5N,121.1E,230,2.6,0.8,5.5,230,2.6,0.8,5.5,218,2.8,0.8,5.5,216,1.5,0.8,5.5
NJI,21,11,27.5N,121.1E,209,3.5,0.9,5.5,209,3.5,0.9,5.5,230,2.6,0.8,5.5,218,2.8,0.8,5.5
NJI,21,12,27.5N,121.1E,207,5.6,1,5.5,207,5.6,1,5.5,209,3.5,0.9,5.5,230,2.6,0.8,5.5
NJI,21,13,27.5N,121.1E,215,5.9,1,5.2,215,5.9,1,5.2,207,5.6,1,5.5,209,3.5,0.9,5.5
NJI,21,14,27.5N,121.1E,213,7,1,5.5,213,7,1,5.5,215,5.9,1,5.2,207,5.6,1,5.5
NJI,21,15,27.5N,121.1E,217,7.6,1.2,6.1,217,7.6,1.2,6.1,213,7,1,5.5,215,5.9,1,5.2
NJI,21,16,27.5N,121.1E,216,7.3,1.5,6.2,216,7.3,1.5,6.2,217,7.6,1.2,6.1,213,7,1,5.5
NJI,21,17,27.5N,121.1E,219,5.3,1.4,5.9,219,5.3,1.4,5.9,216,7.3,1.5,6.2,217,7.6,1.2,6.1
NJI,21,18,27.5N,121.1E,223,5.1,1.5,6.1,223,5.1,1.5,6.1,219,5.3,1.4,5.9,216,7.3,1.5,6.2
NJI,21,19,27.5N,121.1E,214,6.6,1.5,6.2,214,6.6,1.5,6.2,223,5.1,1.5,6.1,219,5.3,1.4,5.9
NJI,21,20,27.5N,121.1E,218,6.5,1.4,6.1,218,6.5,1.4,6.1,214,6.6,1.5,6.2,223,5.1,1.5,6.1
NJI,21,21,27.5N,121.1E,220,7.2,1.5,6.4,220,7.2,1.5,6.4,218,6.5,1.4,6.1,214,6.6,1.5,6.2
NJI,21,22,27.5N,121.1E,215,4.9,1.3,6.1,215,4.9,1.3,6.1,220,7.2,1.5,6.4,218,6.5,1.4,6.1
NJI,21,23,27.5N,121.1E,305,3.2,1.4,6.3,305,3.2,1.4,6.3,215,4.9,1.3,6.1,220,7.2,1.5,6.4
NJI,22,0,27.5N,121.1E,346,8.4,1.4,6.2,346,8.4,1.4,6.2,305,3.2,1.4,6.3,215,4.9,1.3,6.1
NJI,22,1,27.5N,121.1E,28,4.8,1.2,6.1,28,4.8,1.2,6.1,346,8.4,1.4,6.2,305,3.2,1.4,6.3
NJI,22,2,27.5N,121.1E,22,6.7,1.2,6.3,22,6.7,1.2,6.3,28,4.8,1.2,6.1,346,8.4,1.4,6.2
NJI,22,3,27.5N,121.1E,33,6.5,1.2,6.4,33,6.5,1.2,6.4,22,6.7,1.2,6.3,28,4.8,1.2,6.1
NJI,22,4,27.5N,121.1E,23,7.2,1.1,6,23,7.2,1.1,6,33,6.5,1.2,6.4,22,6.7,1.2,6.3
NJI,22,5,27.5N,121.1E,29,8.6,1.2,5.6,29,8.6,1.2,5.6,23,7.2,1.1,6,33,6.5,1.2,6.4
NJI,22,6,27.5N,121.1E,25,9.5,1.4,5,25,9.5,1.4,5,29,8.6,1.2,5.6,23,7.2,1.1,6
NJI,22,7,27.5N,121.1E,30,10.7,1.5,4.9,30,10.7,1.5,4.9,25,9.5,1.4,5,29,8.6,1.2,5.6
NJI,22,8,27.5N,121.1E,31,13,1.4,5.1,31,13,1.4,5.1,30,10.7,1.5,4.9,25,9.5,1.4,5
NJI,22,9,27.5N,121.1E,30,12.9,1.4,4.8,30,12.9,1.4,4.8,31,13,1.4,5.1,30,10.7,1.5,4.9
NJI,22,10,27.5N,121.1E,25,13.1,1.4,5.4,25,13.1,1.4,5.4,30,12.9,1.4,4.8,31,13,1.4,5.1
NJI,22,11,27.5N,121.1E,36,11.2,1.2,4.9,36,11.2,1.2,4.9,25,13.1,1.4,5.4,30,12.9,1.4,4.8
NJI,22,12,27.5N,121.1E,27,13.6,1.4,5,27,13.6,1.4,5,36,11.2,1.2,4.9,25,13.1,1.4,5.4
NJI,22,13,27.5N,121.1E,25,13.3,1.3,4.8,25,13.3,1.3,4.8,27,13.6,1.4,5,36,11.2,1.2,4.9
NJI,22,14,27.5N,121.1E,25,13.2,1.2,5.3,25,13.2,1.2,5.3,25,13.3,1.3,4.8,27,13.6,1.4,5
NJI,22,15,27.5N,121.1E,25,11.6,1.3,5.3,25,11.6,1.3,5.3,25,13.2,1.2,5.3,25,13.3,1.3,4.8
NJI,22,16,27.5N,121.1E,23,13.2,1.2,5.6,23,13.2,1.2,5.6,25,11.6,1.3,5.3,25,13.2,1.2,5.3
NJI,22,17,27.5N,121.1E,22,13.1,1.2,5.4,22,13.1,1.2,5.4,23,13.2,1.2,5.6,25,11.6,1.3,5.3
NJI,22,18,27.5N,121.1E,26,13.8,1.3,5.4,26,13.8,1.3,5.4,22,13.1,1.2,5.4,23,13.2,1.2,5.6
NJI,22,19,27.5N,121.1E,25,14.1,1.4,5.3,25,14.1,1.4,5.3,26,13.8,1.3,5.4,22,13.1,1.2,5.4
NJI,22,20,27.5N,121.1E,23,13.5,1.4,5.1,23,13.5,1.4,5.1,25,14.1,1.4,5.3,26,13.8,1.3,5.4
NJI,22,21,27.5N,121.1E,12,9.8,1.3,5.1,12,9.8,1.3,5.1,23,13.5,1.4,5.1,25,14.1,1.4,5.3
NJI,22,22,27.5N,121.1E,26,12.8,1.3,5.1,26,12.8,1.3,5.1,12,9.8,1.3,5.1,23,13.5,1.4,5.1
NJI,22,23,27.5N,121.1E,25,11.3,1.2,5.4,25,11.3,1.2,5.4,26,12.8,1.3,5.1,12,9.8,1.3,5.1
NJI,23,0,27.5N,121.1E,26,10.4,1.2,5.3,26,10.4,1.2,5.3,25,11.3,1.2,5.4,26,12.8,1.3,5.1
NJI,23,1,27.5N,121.1E,26,10.7,1.2,5.4,26,10.7,1.2,5.4,26,10.4,1.2,5.3,25,11.3,1.2,5.4
NJI,23,2,27.5N,121.1E,25,10.8,1.1,5.7,25,10.8,1.1,5.7,26,10.7,1.2,5.4,26,10.4,1.2,5.3
NJI,23,3,27.5N,121.1E,14,7.3,1.1,5.8,14,7.3,1.1,5.8,25,10.8,1.1,5.7,26,10.7,1.2,5.4
NJI,23,4,27.5N,121.1E,21,9.6,1.2,5.4,21,9.6,1.2,5.4,14,7.3,1.1,5.8,25,10.8,1.1,5.7
NJI,23,5,27.5N,121.1E,25,10.5,1.2,5.7,25,10.5,1.2,5.7,21,9.6,1.2,5.4,14,7.3,1.1,5.8
NJI,23,6,27.5N,121.1E,24,10.5,1.2,5.4,24,10.5,1.2,5.4,25,10.5,1.2,5.7,21,9.6,1.2,5.4
